"../IndividualProject/jsob/samples/badstuff/malwareforum//029a3348cf5096d1b63b387f3f2728c9":0,5,2,5,22,30,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//02ef70607de12d34d142c99bc14c12f3":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//037ab0fd8b245bad3c2e6be84a2a418b":0,1,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//06a41e4df3155102a3eb2d4136b5a5cf":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//0a3ef2bf05def2f42ff694fc44f906c2":0,1,0,1,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//0a7ac8193b6eb1e4fd319ccab5f720c7":0,2,0,0,0,11,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//0af1a6b15a56a5ae5ae3598b8175114f":0,0,0,1,1,0,0,0,1
"../IndividualProject/jsob/samples/badstuff/malwareforum//0ca92226882140786d1878b34b2f255a":0,7,0,1,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//0cefdb14c20e044ad49e4117295c9df7":0,1,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//0d4d6b4a5071a000bfdc641c79458e18":0,1,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//0d6e587ac0369171f49e4c0b73793cc0":0,3,10,8,34,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//0d95be03f333f4498bc3e97c8eba8a4b":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//0e3448346753687cf25ac6d8b13475e7":0,1,0,0,0,0,0,0,1
"../IndividualProject/jsob/samples/badstuff/malwareforum//1096192ea5637c38d4b18e4f163362b8":0,7,38,14,25,23,0,3,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//111aa02a5c9959fdf14102986abc14a5":0,15,0,1,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//1351df9b9309a4416d9c668a9016a7df":0,4,3,3,8,8,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//1351f5393eacd40a820f5b3bd2a308de":0,6,0,1,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//14b34def3344c272ec040dcfe41e9d80":0,1,0,10,3,0,0,1,1
"../IndividualProject/jsob/samples/badstuff/malwareforum//155ac2abb56f56ec8d10aca9dc97afce":0,1,1,7,6,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//15c2d05962c132874b647d68bdeaf055":0,1,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//16f5ae6db53d65b8f1854fc09a26a34c":0,1,0,1,9,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//1a5e4f8446f1fa0f6f70902b4820b7cc":0,1,1,5,2,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//1c680ec0ec445ddb309f74167b800098":0,0,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//227fccda75e7c904274158f5f33fe09a":0,2,14,0,5,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//22b2b9c6d15e06c492f9e17b2f083e32":0,6,0,0,1,1,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//22ed666fd25639e9e6f0474887c1890f":0,1,8,4,4,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//23c26925b7b3f8693134159d9887c568":0,1,2,3,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//247f38ec9d06b7673c1e7e0a6125a2c1":0,2,0,0,0,19,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//24e7579dd39a19e01fe808cf889b4af2":0,4,0,0,0,5,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//2538b450f79e45cebf7f3ec379c1df38":0,2,14,0,6,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//26ffcf494680e055bbcdd48669942a43":0,1,0,0,7,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//284acacf86caca7c6017266237065208":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//2869c8fc923af6c262035c0a049a3c7a":0,0,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//2d39fe15ea7f5ab4315812a6cc7d475d":0,1,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//2dd2e997731ff01538b29b03eb7c9426":0,2,0,0,0,17,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//2ee9b9bc44244f3b0fc62fc6d373de21":0,8,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//2f2e2cb46f943ec496d1bb6a2a63cc2d":0,21,13,75,14,0,0,5,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//2fb3f13a11c1cbd42e3b30c950a55a64":0,6,0,0,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//33153d83df0f665dfac7503d6d39bcc5":0,6,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//348936d60fdbcb6e3ae0d3aa369bc579":0,0,2,3,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//35973a10c8880210bc1c761cd543cbce":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//35d69dafffd0d9d2b1a81f9cb89a47f3":0,1,0,10,3,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//35f9041741b36ace9c47b42889146606":0,1,8,0,5,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//36505960e55ec4dac6d625d037574077":0,3,2,5,2,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//3bc7d2f329b1e7aeeb07353f5e0b0e78":0,1,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//3d709e89c8ce201e3c928eb917989aef":0,1,8,4,4,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//3dbb59e3a6ebdbb30d3e9c9edf8336cf":0,6,0,0,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//3dc1627af8c68f8fec66b783554b915d":0,3,3,2,14,16,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//3e913fc01ef1c7a19105871d1b95dfc3":0,8,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//3faddcae72cd9e32ca0eadd2d2cfc899":0,9,2,0,0,22,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//3fdd60ba7d7ecec027738f7bc7daa9f5":0,2,0,1,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//404dbe76e64a64f8826a9b1b36ec544c":0,3,10,8,34,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//42aae23bef23121be59329d6307782ec":0,3,36,2,17,12,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//43736111356fb8ebec3471a916c94968":0,14,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//443f8407bd19ff882cc587e29b42756c":0,7,0,1,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//466bfdd6e8a0c7e911f7aa4743b79734":0,7,0,1,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//472a24d1a3fa0f1fc146e49195cbcfca":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//48c65a8e2ace2a0792872618acc91364":0,22,14,0,3,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//493b9697f4bfbacf5e12ded4cbef0138":0,9,0,1,3,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//4b5aafad2e1a42800580313407208218":0,7,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//4b82b61031c814a7f85147b201bc427b":0,1,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//4cb4dd9bc6b0396a1ffceb30f22d2e61":0,1,0,1,11,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//4ed33375784f8e34dcc22108d2853018":0,1,0,10,3,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//4fd3476efcc9630d13e8b266a20cc1ac":0,1,0,1,10,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//5149d403009a139c7e085405ef762e1a":0,1,14,0,7,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//5157bbdcc63dd5c49fe3091ab1e78552":0,3,13,1,8,33,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//52940ba7fd979dfaf6a756241a30475a":0,1,0,0,2,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//5345e6987ab01fd103f2f0db29276597":0,1,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//534baf2666cafb31184f6f3f6e240150":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//577e4c42aefb10ac5e5beac82b60da6f":0,1,0,1,9,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//5853a85f4a55318adf5ae322e69eb1c3":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//5891b3e7c050febbec232258c2a4a4d9":0,1,0,4,2,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//5ca61f00f6f5e17bb5692f61cebb1beb":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//5e9b1a52276e30c52872d983d749f2f3":0,1,8,0,4,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//5fa4b2fe21068c75aac0f9d0ed6b2ef8":0,1,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//60aa6337a68c713339b214d070626082":0,6,0,1,2,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//60b91f1875424d3b4322b0fdd0529d5d":0,0,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//64d79386e7e4cced94b33a9f4aff68fe":0,1,0,0,3,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//6646bb860f4e8257d3a9f30df16a5e5b":0,1,1,4,2,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//672c2e1ff247842d002491968dfcd8cc":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//69c142a84e590f9ed73f1ec208b4431b":0,1,1,7,6,0,0,0,1
"../IndividualProject/jsob/samples/badstuff/malwareforum//6b82ec39afef9f28cab5aeb2c0dbc403":0,3,10,8,34,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//6c3810f806562f52ee455e60d7546c98":0,1,0,4,2,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//6c843bde5ac8bc1ed38bee8aff9580f9":0,1,2,3,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//6cecc01ea2be832c2f02b9360eb02b81":0,1,1,7,6,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//6cedd966c20d0b16a5592464f581ee56":0,1,1,5,2,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//6dedfdcd190268d96426269707595291":0,1,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//6ecc92ef5179b3a89494e4ff3a9934b8":0,1,0,1,9,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//6f86d13b70c0acd5954b3593fc94293e":0,7,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//6fde2be9f7434521ee06ceeae58cf8c8":0,1,0,1,10,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//6fe55b481ae2b15f98d1d50b4b1e659c":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//74a627fe431fdf99b9753ca6ae7b5767":0,1,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//7539cf8d0657019f3bb13e9253c6ffaa":0,1,0,0,6,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//7583c66be350a5ce58dfa8f7cd948f89":0,10,0,14,24,12,0,1,1
"../IndividualProject/jsob/samples/badstuff/malwareforum//799e9988bb88f99d7558eb642d84a6c5":0,1,22,0,10,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//7ac6476571db9c07a3992c223e564627":0,0,2,3,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//7dec9b529c0261ecbf1f32f21f0438d9":0,0,0,0,2,0,0,0,1
"../IndividualProject/jsob/samples/badstuff/malwareforum//7e2e44b3e68595c538c677c25ecb92f5":0,0,1,7,6,0,0,0,1
"../IndividualProject/jsob/samples/badstuff/malwareforum//7f596cca88d70c4755107789675c6309":0,1,0,10,3,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//84c7cf595c91e3948e66508094f988ae":0,351,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//857c6673d7149465c8ced446769b523c":0,0,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//859b48f6469d9c4b280a4b2a6f9bc6b1":0,2,0,0,0,17,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//863bd27a39164fb949db9d98a2086a24":0,1,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//8a099c5f4dbe97211709836b7264b563":0,1,0,10,3,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//8a89a84f716dd70966cab206f827776c":0,1,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//8c1d602acd6f7fa22fb6d31d5d6f6811":0,8,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//8cbf9ff5b8db8fa9398a7aeee0479962":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//8e6e9f1d9facb903fce9dc69f04ca3a9":0,16,18,1,5,41,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//8ea69bac658025b9fa1b165933471bde":0,3,2,5,2,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//92c45629ab203f2ce0c19eb6abc3f173":0,0,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//93f93740e1fc5bb1df32780b142a9f50":0,2,14,0,5,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//94efce4d55925579089df2316f4c6846":0,1,0,1,9,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//95c28fe721811da1de7c9737fe6876d7":0,0,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//96895f2801eaae70ca7453d494d4af63":0,7,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//96e6afde070437d7594953f690a61618":0,1,0,0,6,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//9792412ef6183bb37f137b653b051f03":0,1,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//97d1e8e8dca0184a14c9aa7c1554c2da":0,6,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//9873b97e33b6e4bcd3e0d4efa93c558d":0,0,0,4,4,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//9c898f9aed88e4863d4159eef73c01ef":0,1,13,0,5,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//9fbea62ada52eb2e2aebefaff128f142":0,0,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//a0e65462aeef28d455ac4b8200582482":0,2,1,7,10,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//a131914d9f9fe516c87d3d2aedb034b4":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//a1d79cf561dc703d7cf3ad3d4461e0bf":0,2,14,0,5,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//a1f2d4eb48be69036fd8529708247ce6":0,2,0,0,0,17,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//a390be9bceb1d62bba401f4d2fd50d03":0,1,0,10,3,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//a3de85ed2dafbe829e92c6080d55eb86":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//a5a07c0ecb8c08f92640b6c538619ef5":0,2,15,3,6,11,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//a5cfdd27d0584544577aaf62e0c4a28c":0,1,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//a84ddfdfcda49c0a647a41d0f8350a8b":0,12,0,0,4,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//aa0c0675ea7f1dca9f4bb560d2502b04":0,1,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//aa18245972fc870ee70e30ebfc61a054":0,8,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//aa53e93a309dffe45633863dbcf95e33":0,1,8,4,4,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//aa9e8e98c0006f3d945521035a6fc4e3":0,7,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//ac409d873410aeed9690583b1f61a450":0,2,22,0,8,1,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//ad6f18c9c3597135a2731a2fc4e3369d":0,1,0,10,3,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//af495229d278d329d7f92145cf9f8465":0,1,0,1,9,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//b16b31a5112d6ad3a3262e5f52f69d77":0,1,0,10,3,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//b532fac5d227f963ca24e078c09d3a03":0,1,0,4,2,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//b5c664062cb6590fb53c4e4573d47822":0,1,0,10,3,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//b6702f4010fef9bfb104df7450e636b0":0,14,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//b7b0c83646ac803f7648a10b4c57d6cc":0,7,0,1,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//b7c8444df7fa411042dc929b30704844":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//b86e4ce5f264bc1f72860088cd8b3509":0,1,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//b876e8328f79ac6574b20cc4c7d1a2fb":0,1,0,1,9,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//ba4780d14a3dfb81dccb72ba2c0b69b7":0,6,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//ba631dab3935f82b540bb35f9ac51533":0,2,6,1,9,6,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//badc2e9ea90821b51e7624168b50b9b5":0,1,0,10,3,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//bae4ab794f2fd81f5e04086aee2154e0":0,0,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//bbd27d2bd05159ae3dc2ac3067218fdd":0,2,14,0,5,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//bd7945492f1a675e6e2a2cec18c870be":0,0,2,3,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//bde39a996fef083a16ca2cef258dfd74":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//be56a453d4e80b1f5b7d5a46edc61592":0,2,22,0,8,1,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//bef05d41feb4c596de682443cee5e606":0,21,13,75,14,0,0,5,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//bf4a5360209fe5b47f0875458be8f2d3":0,1,0,0,1,0,0,0,1
"../IndividualProject/jsob/samples/badstuff/malwareforum//bf7396e169c92b9ac2f8dab2bdb903f5":0,1,6,4,6,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//bf939cca192bb01f3661300f6a474054":0,2,16,0,8,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//bf9ead8929ceff96680ea310a8ea7393":0,22,14,0,3,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//bfaef22d295494a5485312ee5c402593":0,1,0,4,2,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//c0fdda72ecfd122a165ba4156a4bae38":0,1,1,7,6,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//c28b8fadbec2b79638c8f20ef39f7acf":0,2,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//c3affca50325f65517bbfc287275ab1d":0,1,0,10,3,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//c46a907a78e92226b28456d37daa5b40":0,1,0,0,1,0,0,0,1
"../IndividualProject/jsob/samples/badstuff/malwareforum//c636fd10ba66fcea4e2fbc5ad85232e0":0,1,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//c90807767d5de4a12b7059f448cb1a1f":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//cb7e38bde6e33ebb389bc6f5a92d7463":0,1,0,0,0,0,0,0,1
"../IndividualProject/jsob/samples/badstuff/malwareforum//cc4d279f0b16242d073cf5596dbee813":0,1,0,10,3,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//cd229b78c11f8b102b2db66b9da83b62":0,1,0,4,2,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//cd578326189dbaf48ea6f52d69d59fab":0,1,0,10,3,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//cde9257d7ea4d74c45b3755b4e5e9b46":0,3,11,1,4,31,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//d0c523c89dd6a06119735dccc3277e6e":0,6,24,9,29,20,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//d0d3bfc2aaac5f1ca753420524ae4264":0,1,14,0,8,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//d0f3376bc9cf02d434b431e581ab05fe":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//d5c3c88a46e1d5f2b649fbba72598c65":0,1,0,10,3,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//dc08e7d2d351c94d68a7efa9eeee44bd":0,2,8,0,2,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//dc68b5d5d1514b4a373756a7ac3ec945":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//dd4665a6e0cb738689194c2b5115de8f":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//ddd5cac11508b218183b8d31039daae8":0,15,8,2,7,64,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//dfd9877d85057eac6e6ea927c9d88f45":0,7,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//e07b94c5bd9f95fb55fa0997d0a70539":0,0,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//e3cfe335adc978670dbffb401457d63d":0,0,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//e48c0f77bd27e837a0b6dde59ddb3559":0,1,0,4,2,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//e6437a4bf764aee7392b1bd8016c628f":0,4,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//e7edf6eb7aae9ff6de579047cae1fa12":0,0,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//e8172f51e259a836f3c530f1a6626df8":0,1,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//e9421bf97678e66f6588fbe1baa23b71":0,2,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//e978dc7d2a26ce15e36834541790fe52":0,2,0,0,0,15,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//ea2b20b0bfc20e550d699bd5c966ecbe":0,3,3,2,14,16,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//eac6c31ea8537df2587b631cceb35650":0,1,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//ef5dd5573dd063ee223557190bc2eb0b":0,3,10,2,11,11,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//ef75177fee117ced03780cf7a4d45971":0,1,0,1,10,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//f1ad8dddbf5c5f61ce4cb6fd502f4625":0,1,1,7,6,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//f1aefdfbb85f5c314c397a125a48c3ed":0,0,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//f3557b905492202064a9e1df2c889d31":0,1,0,10,3,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//f3e3083b5c51725682f762befac4d418":0,1,0,2,1,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//f40d13af85e205f21de444d8d112b16a":0,5,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//f4e9cc8a81d05b3b53184a2e5db63d5d":0,1,0,10,3,0,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//f8dafe7360a5b675fadd3232380b0148":0,2,0,0,7,2,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//f94981573878db060f88dab8b7817fc0":0,0,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//fcd3421702dd9e977b6ce5f28d7cecb5":0,1,0,0,0,0,0,0,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//fdbd2c7f9aba73371a8fabb93df363df":0,2,0,0,0,17,0,1,0
"../IndividualProject/jsob/samples/badstuff/malwareforum//ff4f4ada6dbd506fe54b58b3d5159719":0,2,0,0,0,0,0,0,0
